Customer ID,recency_days,frequency,monetary_ocv,R,F,M,rfm_score,rfm_segment
CID1029910,301,1,473.0,1,1,3,113,Lost
CID1029916,190,1,187.0,2,1,2,212,Hibernating
CID1029959,189,1,595.0,2,1,4,214,Hibernating
CID1030062,323,1,670.0,1,1,4,114,Lost
CID1030190,349,1,237.0,1,1,2,112,Lost
CID1030196,233,1,426.0,2,1,3,213,Hibernating
CID1030222,238,1,0.0,2,1,1,211,Hibernating
CID1030225,195,1,214.0,2,1,2,212,Hibernating
CID1030242,293,1,0.0,1,1,1,111,Lost
CID1030265,364,1,0.0,1,1,1,111,Lost
CID1030379,26,1,0.0,4,1,1,411,Potential Loyalist
CID1030380,311,1,0.0,1,1,1,111,Lost
CID1030432,350,1,1416.0,1,1,4,114,Lost
CID1030455,274,1,261.0,1,1,2,112,Lost
CID1030470,295,1,1193.0,1,1,4,114,Lost
CID1030521,124,1,0.0,3,1,1,311,Potential Loyalist
CID1030570,158,1,0.0,3,1,1,311,Potential Loyalist
CID1030590,23,1,599.0,4,1,4,414,Potential Loyalist
CID1030604,360,1,0.0,1,1,1,111,Lost
CID1030612,204,1,131.0,2,1,2,212,Hibernating
CID1030662,219,1,579.0,2,1,4,214,Hibernating
CID1030702,326,1,0.0,1,1,1,111,Lost
CID1030710,50,1,431.0,4,1,3,413,Potential Loyalist
CID1030753,72,1,1563.0,4,1,4,414,Potential Loyalist
CID1030775,218,1,1007.0,2,1,4,214,Hibernating
CID1030777,76,1,381.0,4,1,3,413,Potential Loyalist
CID1030829,141,1,549.0,3,1,3,313,Potential Loyalist
CID1030840,358,1,93.0,1,1,2,112,Lost
CID1030902,107,1,152.0,3,1,2,312,Potential Loyalist
CID1030930,47,1,497.0,4,1,3,413,Potential Loyalist
CID1030975,347,1,150.0,1,1,2,112,Lost
CID1030977,208,1,918.0,2,1,4,214,Hibernating
CID1031057,284,1,0.0,1,1,1,111,Lost
CID1031101,352,1,1165.0,1,1,4,114,Lost
CID1031162,259,1,0.0,2,1,1,211,Hibernating
CID1031169,294,1,63.0,1,1,2,112,Lost
CID1031221,362,1,0.0,1,1,1,111,Lost
CID1031244,237,1,876.0,2,1,4,214,Hibernating
CID1031255,32,1,319.0,4,1,3,413,Potential Loyalist
CID1031312,11,2,762.0,4,4,4,444,Champion
CID1031332,107,1,167.0,3,1,2,312,Potential Loyalist
CID1031504,191,1,0.0,2,1,1,211,Hibernating
CID1031510,189,1,91.0,2,1,2,212,Hibernating
CID1031679,304,1,63.0,1,1,2,112,Lost
CID1031683,214,2,1033.0,2,4,4,244,At Risk
CID1031908,88,1,131.0,4,1,2,412,Potential Loyalist
CID1031916,266,1,0.0,2,1,1,211,Hibernating
CID1032041,15,1,0.0,4,1,1,411,Potential Loyalist
CID1032056,204,1,0.0,2,1,1,211,Hibernating
CID1032080,199,1,417.0,2,1,3,213,Hibernating
CID1032164,210,1,0.0,2,1,1,211,Hibernating
CID1032181,6,1,389.0,4,1,3,413,Potential Loyalist
CID1032196,33,2,425.0,4,4,3,443,Loyal
CID1032211,138,1,302.0,3,1,3,313,Potential Loyalist
CID1032249,197,1,1223.0,2,1,4,214,Hibernating
CID1032290,288,1,130.0,1,1,2,112,Lost
CID1032338,265,1,227.0,2,1,2,212,Hibernating
CID1032416,318,1,0.0,1,1,1,111,Lost
CID1032483,82,1,265.0,4,1,2,412,Potential Loyalist
CID1032491,123,1,0.0,3,1,1,311,Potential Loyalist
CID1032551,13,1,0.0,4,1,1,411,Potential Loyalist
CID1032555,175,1,389.0,3,1,3,313,Potential Loyalist
CID1032587,295,1,0.0,1,1,1,111,Lost
CID1032610,300,1,0.0,1,1,1,111,Lost
CID1032613,331,1,720.0,1,1,4,114,Lost
CID1032689,205,1,396.0,2,1,3,213,Hibernating
CID1032831,343,1,551.0,1,1,3,113,Lost
CID1032888,357,1,0.0,1,1,1,111,Lost
CID1032892,30,1,0.0,4,1,1,411,Potential Loyalist
CID1032948,233,1,0.0,2,1,1,211,Hibernating
CID1033065,145,1,0.0,3,1,1,311,Potential Loyalist
CID1033228,6,1,226.0,4,1,2,412,Potential Loyalist
CID1033261,242,1,0.0,2,1,1,211,Hibernating
CID1033275,115,1,988.0,3,1,4,314,Potential Loyalist
CID1033295,118,1,0.0,3,1,1,311,Potential Loyalist
CID1033303,149,1,0.0,3,1,1,311,Potential Loyalist
CID1033321,17,1,0.0,4,1,1,411,Potential Loyalist
CID1033367,213,1,256.0,2,1,2,212,Hibernating
CID1033381,86,1,0.0,4,1,1,411,Potential Loyalist
CID1033419,221,1,0.0,2,1,1,211,Hibernating
CID1033483,188,1,829.0,2,1,4,214,Hibernating
CID1033496,173,1,0.0,3,1,1,311,Potential Loyalist
CID1033608,278,1,0.0,1,1,1,111,Lost
CID1033625,264,1,146.0,2,1,2,212,Hibernating
CID1033642,97,1,799.0,3,1,4,314,Potential Loyalist
CID1033658,28,1,868.0,4,1,4,414,Potential Loyalist
CID1033679,148,1,737.0,3,1,4,314,Potential Loyalist
CID1033753,293,1,569.0,1,1,3,113,Lost
CID1033854,315,1,93.0,1,1,2,112,Lost
CID1033909,203,1,202.0,2,1,2,212,Hibernating
CID1033925,300,1,305.0,1,1,3,113,Lost
CID1033986,180,1,0.0,3,1,1,311,Potential Loyalist
CID1034007,251,1,227.0,2,1,2,212,Hibernating
CID1034071,204,1,186.0,2,1,2,212,Hibernating
CID1034091,111,1,0.0,3,1,1,311,Potential Loyalist
CID1034114,133,1,492.0,3,1,3,313,Potential Loyalist
CID1034370,256,1,0.0,2,1,1,211,Hibernating
CID1034376,185,1,928.0,2,1,4,214,Hibernating
CID1034566,191,1,0.0,2,1,1,211,Hibernating
CID1034572,210,1,0.0,2,1,1,211,Hibernating
CID1034641,317,1,0.0,1,1,1,111,Lost
CID1034692,117,1,199.0,3,1,2,312,Potential Loyalist
CID1034704,176,1,832.0,3,1,4,314,Potential Loyalist
CID1034801,312,1,952.0,1,1,4,114,Lost
CID1034918,34,1,89.0,4,1,2,412,Potential Loyalist
CID1034969,34,1,201.0,4,1,2,412,Potential Loyalist
CID1035030,223,1,0.0,2,1,1,211,Hibernating
CID1035063,165,1,833.0,3,1,4,314,Potential Loyalist
CID1035070,4,1,0.0,4,1,1,411,Potential Loyalist
CID1035160,30,1,0.0,4,1,1,411,Potential Loyalist
CID1035190,274,1,0.0,1,1,1,111,Lost
CID1035244,45,1,2101.0,4,1,4,414,Potential Loyalist
CID1035289,173,1,601.0,3,1,4,314,Potential Loyalist
CID1035325,229,1,0.0,2,1,1,211,Hibernating
CID1035384,51,1,284.0,4,1,2,412,Potential Loyalist
CID1035432,86,1,88.0,4,1,2,412,Potential Loyalist
CID1035469,14,1,69.0,4,1,2,412,Potential Loyalist
CID1035715,3,1,0.0,4,1,1,411,Potential Loyalist
CID1035784,177,1,543.0,3,1,3,313,Potential Loyalist
CID1035835,31,1,378.0,4,1,3,413,Potential Loyalist
CID1035845,258,1,282.0,2,1,2,212,Hibernating
CID1035920,154,1,909.0,3,1,4,314,Potential Loyalist
CID1036184,306,1,0.0,1,1,1,111,Lost
CID1036241,22,1,0.0,4,1,1,411,Potential Loyalist
CID1036245,137,1,0.0,3,1,1,311,Potential Loyalist
CID1036259,294,1,125.0,1,1,2,112,Lost
CID1036437,22,1,338.0,4,1,3,413,Potential Loyalist
CID1036439,73,1,339.0,4,1,3,413,Potential Loyalist
CID1036445,101,1,0.0,3,1,1,311,Potential Loyalist
CID1036564,271,1,116.0,2,1,2,212,Hibernating
CID1036595,188,1,304.0,2,1,3,213,Hibernating
CID1036676,171,1,740.0,3,1,4,314,Potential Loyalist
CID1036764,224,1,0.0,2,1,1,211,Hibernating
CID1036793,11,1,0.0,4,1,1,411,Potential Loyalist
CID1036804,343,1,0.0,1,1,1,111,Lost
CID1036834,332,1,368.0,1,1,3,113,Lost
CID1036901,256,1,0.0,2,1,1,211,Hibernating
CID1036906,248,1,0.0,2,1,1,211,Hibernating
CID1036993,237,1,161.0,2,1,2,212,Hibernating
CID1037001,135,1,0.0,3,1,1,311,Potential Loyalist
CID1037009,363,1,0.0,1,1,1,111,Lost
CID1037013,299,1,561.0,1,1,3,113,Lost
CID1037028,275,1,1137.0,1,1,4,114,Lost
CID1037031,215,1,968.0,2,1,4,214,Hibernating
CID1037069,253,1,0.0,2,1,1,211,Hibernating
CID1037094,273,1,0.0,2,1,1,211,Hibernating
CID1037158,284,1,0.0,1,1,1,111,Lost
CID1037191,69,1,321.0,4,1,3,413,Potential Loyalist
CID1037241,161,1,468.0,3,1,3,313,Potential Loyalist
CID1037260,51,1,683.0,4,1,4,414,Potential Loyalist
CID1037294,310,1,254.0,1,1,2,112,Lost
CID1037347,363,1,0.0,1,1,1,111,Lost
CID1037375,302,1,236.0,1,1,2,112,Lost
CID1037397,65,1,981.0,4,1,4,414,Potential Loyalist
CID1037530,11,1,0.0,4,1,1,411,Potential Loyalist
CID1037531,228,1,749.0,2,1,4,214,Hibernating
CID1037589,197,1,176.0,2,1,2,212,Hibernating
CID1037603,110,1,297.0,3,1,3,313,Potential Loyalist
CID1037632,267,1,0.0,2,1,1,211,Hibernating
CID1037685,345,1,0.0,1,1,1,111,Lost
CID1037772,215,1,143.0,2,1,2,212,Hibernating
CID1037788,327,1,631.0,1,1,4,114,Lost
CID1037791,89,1,0.0,4,1,1,411,Potential Loyalist
CID1037817,283,1,0.0,1,1,1,111,Lost
CID1037848,243,1,0.0,2,1,1,211,Hibernating
CID1037892,217,1,117.0,2,1,2,212,Hibernating
CID1037918,85,1,0.0,4,1,1,411,Potential Loyalist
CID1037923,69,1,189.0,4,1,2,412,Potential Loyalist
CID1037926,79,1,599.0,4,1,4,414,Potential Loyalist
CID1037929,328,1,792.0,1,1,4,114,Lost
CID1037943,202,1,210.0,2,1,2,212,Hibernating
CID1037976,234,1,0.0,2,1,1,211,Hibernating
CID1038055,148,1,290.0,3,1,2,312,Potential Loyalist
CID1038211,325,1,493.0,1,1,3,113,Lost
CID1038327,126,1,179.0,3,1,2,312,Potential Loyalist
CID1038376,59,1,477.0,4,1,3,413,Potential Loyalist
CID1038401,364,1,0.0,1,1,1,111,Lost
CID1038517,293,1,456.0,1,1,3,113,Lost
CID1038527,233,1,306.0,2,1,3,213,Hibernating
CID1038640,314,1,774.0,1,1,4,114,Lost
CID1038690,80,1,462.0,4,1,3,413,Potential Loyalist
CID1038933,234,1,0.0,2,1,1,211,Hibernating
CID1038961,256,1,867.0,2,1,4,214,Hibernating
CID1039008,54,1,0.0,4,1,1,411,Potential Loyalist
CID1039052,228,1,773.0,2,1,4,214,Hibernating
CID1039074,71,1,1114.0,4,1,4,414,Potential Loyalist
CID1039087,23,1,0.0,4,1,1,411,Potential Loyalist
CID1039185,33,1,331.0,4,1,3,413,Potential Loyalist
CID1039273,231,1,0.0,2,1,1,211,Hibernating
CID1039321,263,1,0.0,2,1,1,211,Hibernating
CID1039366,219,1,1187.0,2,1,4,214,Hibernating
CID1039638,174,1,177.0,3,1,2,312,Potential Loyalist
CID1039920,313,1,0.0,1,1,1,111,Lost
CID1039940,230,1,249.0,2,1,2,212,Hibernating
CID1039947,22,1,604.0,4,1,4,414,Potential Loyalist
CID1040062,4,1,807.0,4,1,4,414,Potential Loyalist
CID1040088,172,1,105.0,3,1,2,312,Potential Loyalist
CID1040145,301,1,462.0,1,1,3,113,Lost
CID1040264,120,1,1118.0,3,1,4,314,Potential Loyalist
CID1040281,77,1,0.0,4,1,1,411,Potential Loyalist
CID1040308,113,1,381.0,3,1,3,313,Potential Loyalist
CID1040424,277,1,238.0,1,1,2,112,Lost
CID1040475,22,1,0.0,4,1,1,411,Potential Loyalist
CID1040476,251,1,0.0,2,1,1,211,Hibernating
CID1040517,67,1,0.0,4,1,1,411,Potential Loyalist
CID1040622,201,1,120.0,2,1,2,212,Hibernating
CID1040723,175,1,0.0,3,1,1,311,Potential Loyalist
CID1040766,33,1,0.0,4,1,1,411,Potential Loyalist
CID1040793,61,1,129.0,4,1,2,412,Potential Loyalist
CID1040795,138,1,448.0,3,1,3,313,Potential Loyalist
CID1040812,31,1,0.0,4,1,1,411,Potential Loyalist
CID1040863,227,1,142.0,2,1,2,212,Hibernating
CID1040906,89,1,902.0,4,1,4,414,Potential Loyalist
CID1041024,64,1,0.0,4,1,1,411,Potential Loyalist
CID1041051,210,1,248.0,2,1,2,212,Hibernating
CID1041067,54,1,797.0,4,1,4,414,Potential Loyalist
CID1041253,274,1,0.0,1,1,1,111,Lost
CID1041256,356,1,385.0,1,1,3,113,Lost
CID1041272,247,1,0.0,2,1,1,211,Hibernating
CID1041446,32,1,363.0,4,1,3,413,Potential Loyalist
CID1041510,159,1,0.0,3,1,1,311,Potential Loyalist
CID1041522,331,1,380.0,1,1,3,113,Lost
CID1041599,91,1,770.0,3,1,4,314,Potential Loyalist
CID1041699,169,1,740.0,3,1,4,314,Potential Loyalist
CID1041702,363,1,0.0,1,1,1,111,Lost
CID1041753,245,1,115.0,2,1,2,212,Hibernating
CID1041804,140,1,0.0,3,1,1,311,Potential Loyalist
CID1041889,279,1,0.0,1,1,1,111,Lost
CID1041967,319,1,386.0,1,1,3,113,Lost
CID1042036,33,1,701.0,4,1,4,414,Potential Loyalist
CID1042044,128,1,83.0,3,1,2,312,Potential Loyalist
CID1042090,314,2,722.0,1,4,4,144,Lost
CID1042123,284,1,476.0,1,1,3,113,Lost
CID1042206,56,1,651.0,4,1,4,414,Potential Loyalist
CID1042223,199,1,0.0,2,1,1,211,Hibernating
CID1042233,90,1,703.0,4,1,4,414,Potential Loyalist
CID1042543,294,1,431.0,1,1,3,113,Lost
CID1042547,43,1,2185.0,4,1,4,414,Potential Loyalist
CID1042559,189,1,60.0,2,1,2,212,Hibernating
CID1042578,357,1,601.0,1,1,4,114,Lost
CID1042613,107,1,504.0,3,1,3,313,Potential Loyalist
CID1042662,214,1,806.0,2,1,4,214,Hibernating
CID1042759,228,1,0.0,2,1,1,211,Hibernating
CID1042770,362,1,0.0,1,1,1,111,Lost
CID1042876,125,1,301.0,3,1,3,313,Potential Loyalist
CID1042896,7,1,0.0,4,1,1,411,Potential Loyalist
CID1042921,225,1,3412.0,2,1,4,214,Hibernating
CID1042997,255,1,524.0,2,1,3,213,Hibernating
CID1043026,98,1,936.0,3,1,4,314,Potential Loyalist
CID1043046,258,1,0.0,2,1,1,211,Hibernating
CID1043156,324,1,0.0,1,1,1,111,Lost
CID1043291,177,1,762.0,3,1,4,314,Potential Loyalist
CID1043323,343,1,154.0,1,1,2,112,Lost
CID1043328,355,1,0.0,1,1,1,111,Lost
CID1043336,227,1,444.0,2,1,3,213,Hibernating
CID1043386,246,1,3480.0,2,1,4,214,Hibernating
CID1043505,5,1,650.0,4,1,4,414,Potential Loyalist
CID1043515,116,1,0.0,3,1,1,311,Potential Loyalist
CID1043694,83,1,0.0,4,1,1,411,Potential Loyalist
CID1043706,271,2,0.0,2,4,1,241,At Risk
CID1043709,115,1,0.0,3,1,1,311,Potential Loyalist
CID1043750,69,1,390.0,4,1,3,413,Potential Loyalist
CID1043783,189,1,393.0,2,1,3,213,Hibernating
CID1043800,228,1,0.0,2,1,1,211,Hibernating
CID1043957,116,1,0.0,3,1,1,311,Potential Loyalist
CID1043963,228,1,0.0,2,1,1,211,Hibernating
CID1044008,217,1,246.0,2,1,2,212,Hibernating
CID1044139,20,1,0.0,4,1,1,411,Potential Loyalist
CID1044215,39,1,0.0,4,1,1,411,Potential Loyalist
CID1044229,229,1,726.0,2,1,4,214,Hibernating
CID1044286,235,1,642.0,2,1,4,214,Hibernating
CID1044296,172,1,0.0,3,1,1,311,Potential Loyalist
CID1044316,179,1,0.0,3,1,1,311,Potential Loyalist
CID1044355,87,1,0.0,4,1,1,411,Potential Loyalist
CID1044476,253,1,0.0,2,1,1,211,Hibernating
CID1044521,92,1,165.0,3,1,2,312,Potential Loyalist
CID1044568,330,1,1035.0,1,1,4,114,Lost
CID1044703,188,1,844.0,2,1,4,214,Hibernating
CID1044711,85,1,97.0,4,1,2,412,Potential Loyalist
CID1044919,294,1,0.0,1,1,1,111,Lost
CID1044959,123,1,0.0,3,1,1,311,Potential Loyalist
CID1045121,141,1,375.0,3,1,3,313,Potential Loyalist
CID1045195,325,1,66.0,1,1,2,112,Lost
CID1045239,259,1,85.0,2,1,2,212,Hibernating
CID1045384,256,1,347.0,2,1,3,213,Hibernating
CID1045386,179,1,563.0,3,1,3,313,Potential Loyalist
CID1045415,158,1,0.0,3,1,1,311,Potential Loyalist
CID1045478,79,1,1155.0,4,1,4,414,Potential Loyalist
CID1045509,303,1,362.0,1,1,3,113,Lost
CID1045705,147,1,510.0,3,1,3,313,Potential Loyalist
CID1045707,168,1,686.0,3,1,4,314,Potential Loyalist
CID1045794,67,1,139.0,4,1,2,412,Potential Loyalist
CID1045866,338,1,435.0,1,1,3,113,Lost
CID1045940,220,1,0.0,2,1,1,211,Hibernating
CID1045948,259,1,584.0,2,1,4,214,Hibernating
CID1045954,281,1,617.0,1,1,4,114,Lost
CID1045999,207,1,248.0,2,1,2,212,Hibernating
CID1046060,274,1,0.0,1,1,1,111,Lost
CID1046139,280,1,694.0,1,1,4,114,Lost
CID1046177,254,1,0.0,2,1,1,211,Hibernating
CID1046207,276,1,1356.0,1,1,4,114,Lost
CID1046341,55,1,93.0,4,1,2,412,Potential Loyalist
CID1046355,274,1,1568.0,1,1,4,114,Lost
CID1046362,211,1,3227.0,2,1,4,214,Hibernating
CID1046388,244,1,657.0,2,1,4,214,Hibernating
CID1046446,350,1,0.0,1,1,1,111,Lost
CID1046468,264,1,71.0,2,1,2,212,Hibernating
CID1046548,356,1,0.0,1,1,1,111,Lost
CID1046607,116,1,603.0,3,1,4,314,Potential Loyalist
CID1046765,118,1,214.0,3,1,2,312,Potential Loyalist
CID1046834,233,1,0.0,2,1,1,211,Hibernating
CID1046847,364,1,0.0,1,1,1,111,Lost
CID1046893,301,1,354.0,1,1,3,113,Lost
CID1047151,328,1,0.0,1,1,1,111,Lost
CID1047372,308,1,0.0,1,1,1,111,Lost
CID1047375,24,1,0.0,4,1,1,411,Potential Loyalist
CID1047437,15,1,0.0,4,1,1,411,Potential Loyalist
CID1047451,314,1,255.0,1,1,2,112,Lost
CID1047473,41,1,56.0,4,1,2,412,Potential Loyalist
CID1047532,196,1,402.0,2,1,3,213,Hibernating
CID1047585,342,1,242.0,1,1,2,112,Lost
CID1047637,306,1,78.0,1,1,2,112,Lost
CID1047730,0,1,323.0,4,1,3,413,Potential Loyalist
CID1047760,314,1,0.0,1,1,1,111,Lost
CID1047762,229,1,710.0,2,1,4,214,Hibernating
CID1047952,319,1,353.0,1,1,3,113,Lost
CID1048165,42,1,400.0,4,1,3,413,Potential Loyalist
CID1048228,98,1,177.0,3,1,2,312,Potential Loyalist
CID1048238,139,1,126.0,3,1,2,312,Potential Loyalist
CID1048248,197,1,230.0,2,1,2,212,Hibernating
CID1048276,237,1,0.0,2,1,1,211,Hibernating
CID1048289,256,1,384.0,2,1,3,213,Hibernating
CID1048307,180,1,0.0,3,1,1,311,Potential Loyalist
CID1048339,45,1,1046.0,4,1,4,414,Potential Loyalist
CID1048406,355,1,182.0,1,1,2,112,Lost
CID1048588,298,1,926.0,1,1,4,114,Lost
CID1048659,265,1,0.0,2,1,1,211,Hibernating
CID1048683,279,1,425.0,1,1,3,113,Lost
CID1048774,352,1,0.0,1,1,1,111,Lost
CID1048779,275,1,0.0,1,1,1,111,Lost
CID1048823,149,1,534.0,3,1,3,313,Potential Loyalist
CID1048824,282,1,528.0,1,1,3,113,Lost
CID1048944,224,1,258.0,2,1,2,212,Hibernating
CID1049071,204,1,3373.0,2,1,4,214,Hibernating
CID1049083,53,1,332.0,4,1,3,413,Potential Loyalist
CID1049209,174,1,0.0,3,1,1,311,Potential Loyalist
CID1049311,13,1,807.0,4,1,4,414,Potential Loyalist
CID1049362,17,1,423.0,4,1,3,413,Potential Loyalist
CID1049394,74,1,65.0,4,1,2,412,Potential Loyalist
CID1049543,178,1,148.0,3,1,2,312,Potential Loyalist
CID1049546,20,1,539.0,4,1,3,413,Potential Loyalist
CID1049594,332,1,0.0,1,1,1,111,Lost
CID1049684,18,1,256.0,4,1,2,412,Potential Loyalist
CID1049743,155,1,703.0,3,1,4,314,Potential Loyalist
CID1049774,88,1,0.0,4,1,1,411,Potential Loyalist
CID1049830,27,1,312.0,4,1,3,413,Potential Loyalist
CID1049871,38,1,545.0,4,1,3,413,Potential Loyalist
CID1049884,225,1,124.0,2,1,2,212,Hibernating
CID1049885,165,1,457.0,3,1,3,313,Potential Loyalist
CID1050033,309,1,0.0,1,1,1,111,Lost
CID1050034,5,1,735.0,4,1,4,414,Potential Loyalist
CID1050089,288,1,342.0,1,1,3,113,Lost
CID1050197,297,1,348.0,1,1,3,113,Lost
CID1050259,229,1,631.0,2,1,4,214,Hibernating
CID1050330,222,1,255.0,2,1,2,212,Hibernating
CID1050331,85,1,265.0,4,1,2,412,Potential Loyalist
CID1050516,216,1,0.0,2,1,1,211,Hibernating
CID1050519,55,1,97.0,4,1,2,412,Potential Loyalist
CID1050542,23,1,0.0,4,1,1,411,Potential Loyalist
CID1050560,282,1,1117.0,1,1,4,114,Lost
CID1050599,295,1,941.0,1,1,4,114,Lost
CID1050730,287,1,0.0,1,1,1,111,Lost
CID1050759,51,1,519.0,4,1,3,413,Potential Loyalist
CID1050760,310,1,162.0,1,1,2,112,Lost
CID1050810,288,1,709.0,1,1,4,114,Lost
CID1050811,25,1,0.0,4,1,1,411,Potential Loyalist
CID1050814,296,1,0.0,1,1,1,111,Lost
CID1050861,339,1,0.0,1,1,1,111,Lost
CID1050891,20,1,921.0,4,1,4,414,Potential Loyalist
CID1050902,181,1,73.0,3,1,2,312,Potential Loyalist
CID1050907,342,1,0.0,1,1,1,111,Lost
CID1050979,359,1,716.0,1,1,4,114,Lost
CID1051000,231,1,800.0,2,1,4,214,Hibernating
CID1051015,63,1,107.0,4,1,2,412,Potential Loyalist
CID1051097,19,1,0.0,4,1,1,411,Potential Loyalist
CID1051258,315,1,0.0,1,1,1,111,Lost
CID1051284,155,1,1168.0,3,1,4,314,Potential Loyalist
CID1051310,89,1,0.0,4,1,1,411,Potential Loyalist
CID1051318,21,1,349.0,4,1,3,413,Potential Loyalist
CID1051412,329,1,479.0,1,1,3,113,Lost
CID1051413,287,1,179.0,1,1,2,112,Lost
CID1051453,336,1,0.0,1,1,1,111,Lost
CID1051470,193,1,60.0,2,1,2,212,Hibernating
CID1051482,339,1,437.0,1,1,3,113,Lost
CID1051550,313,1,453.0,1,1,3,113,Lost
CID1051575,284,1,901.0,1,1,4,114,Lost
CID1051609,37,1,0.0,4,1,1,411,Potential Loyalist
CID1051615,105,1,0.0,3,1,1,311,Potential Loyalist
CID1051723,285,1,0.0,1,1,1,111,Lost
CID1051787,250,1,555.0,2,1,3,213,Hibernating
CID1051794,151,1,513.0,3,1,3,313,Potential Loyalist
CID1051817,114,1,703.0,3,1,4,314,Potential Loyalist
CID1051882,351,1,1149.0,1,1,4,114,Lost
CID1051887,193,1,0.0,2,1,1,211,Hibernating
CID1051911,184,1,427.0,2,1,3,213,Hibernating
CID1051924,320,1,0.0,1,1,1,111,Lost
CID1051982,268,1,708.0,2,1,4,214,Hibernating
CID1052071,78,1,0.0,4,1,1,411,Potential Loyalist
CID1052179,344,1,0.0,1,1,1,111,Lost
CID1052205,66,1,452.0,4,1,3,413,Potential Loyalist
CID1052274,23,1,0.0,4,1,1,411,Potential Loyalist
CID1052321,335,1,202.0,1,1,2,112,Lost
CID1052326,256,1,0.0,2,1,1,211,Hibernating
CID1052448,145,1,441.0,3,1,3,313,Potential Loyalist
CID1052505,294,1,616.0,1,1,4,114,Lost
CID1052594,152,1,973.0,3,1,4,314,Potential Loyalist
CID1052610,198,1,612.0,2,1,4,214,Hibernating
CID1052662,151,1,0.0,3,1,1,311,Potential Loyalist
CID1052834,123,1,167.0,3,1,2,312,Potential Loyalist
CID1052918,162,1,0.0,3,1,1,311,Potential Loyalist
CID1053024,37,1,572.0,4,1,3,413,Potential Loyalist
CID1053188,132,1,0.0,3,1,1,311,Potential Loyalist
CID1053194,252,1,0.0,2,1,1,211,Hibernating
CID1053212,188,1,0.0,2,1,1,211,Hibernating
CID1053239,148,1,419.0,3,1,3,313,Potential Loyalist
CID1053366,44,1,0.0,4,1,1,411,Potential Loyalist
CID1053382,118,1,902.0,3,1,4,314,Potential Loyalist
CID1053417,316,1,1337.0,1,1,4,114,Lost
CID1053476,273,1,175.0,2,1,2,212,Hibernating
CID1053540,249,1,122.0,2,1,2,212,Hibernating
CID1053542,201,1,128.0,2,1,2,212,Hibernating
CID1053664,167,1,0.0,3,1,1,311,Potential Loyalist
CID1053676,222,1,191.0,2,1,2,212,Hibernating
CID1053703,20,1,328.0,4,1,3,413,Potential Loyalist
CID1053713,50,1,2148.0,4,1,4,414,Potential Loyalist
CID1053803,335,1,0.0,1,1,1,111,Lost
CID1053805,106,1,557.0,3,1,3,313,Potential Loyalist
CID1053824,64,1,257.0,4,1,2,412,Potential Loyalist
CID1053862,192,1,767.0,2,1,4,214,Hibernating
CID1053888,180,1,340.0,3,1,3,313,Potential Loyalist
CID1053919,181,1,217.0,3,1,2,312,Potential Loyalist
CID1054018,292,1,0.0,1,1,1,111,Lost
CID1054025,131,1,0.0,3,1,1,311,Potential Loyalist
CID1054068,158,1,73.0,3,1,2,312,Potential Loyalist
CID1054077,135,1,1161.0,3,1,4,314,Potential Loyalist
CID1054139,199,1,196.0,2,1,2,212,Hibernating
CID1054204,147,1,719.0,3,1,4,314,Potential Loyalist
CID1054234,145,1,440.0,3,1,3,313,Potential Loyalist
CID1054301,21,1,178.0,4,1,2,412,Potential Loyalist
CID1054385,201,1,0.0,2,1,1,211,Hibernating
CID1054387,11,1,0.0,4,1,1,411,Potential Loyalist
CID1054397,89,1,0.0,4,1,1,411,Potential Loyalist
CID1054432,339,1,562.0,1,1,3,113,Lost
CID1054456,331,1,732.0,1,1,4,114,Lost
CID1054469,120,1,655.0,3,1,4,314,Potential Loyalist
CID1054590,69,1,0.0,4,1,1,411,Potential Loyalist
CID1054600,129,1,396.0,3,1,3,313,Potential Loyalist
CID1054650,223,1,702.0,2,1,4,214,Hibernating
CID1054664,32,1,462.0,4,1,3,413,Potential Loyalist
CID1054700,256,1,998.0,2,1,4,214,Hibernating
CID1054713,349,1,273.0,1,1,2,112,Lost
CID1054752,195,1,0.0,2,1,1,211,Hibernating
CID1054807,84,1,472.0,4,1,3,413,Potential Loyalist
CID1054856,143,1,0.0,3,1,1,311,Potential Loyalist
CID1054911,58,1,0.0,4,1,1,411,Potential Loyalist
CID1054928,144,1,590.0,3,1,4,314,Potential Loyalist
CID1055043,11,1,526.0,4,1,3,413,Potential Loyalist
CID1055324,342,1,0.0,1,1,1,111,Lost
CID1055420,240,1,987.0,2,1,4,214,Hibernating
CID1055531,83,1,474.0,4,1,3,413,Potential Loyalist
CID1055552,71,1,0.0,4,1,1,411,Potential Loyalist
CID1055570,241,1,224.0,2,1,2,212,Hibernating
CID1055571,356,1,279.0,1,1,2,112,Lost
CID1055613,5,1,840.0,4,1,4,414,Potential Loyalist
CID1055630,267,1,1006.0,2,1,4,214,Hibernating
CID1055651,360,1,2395.0,1,1,4,114,Lost
CID1055733,299,1,81.0,1,1,2,112,Lost
CID1055796,265,1,0.0,2,1,1,211,Hibernating
CID1055797,8,1,592.0,4,1,4,414,Potential Loyalist
CID1055809,333,1,0.0,1,1,1,111,Lost
CID1055871,289,1,658.0,1,1,4,114,Lost
CID1055951,88,1,458.0,4,1,3,413,Potential Loyalist
CID1055955,136,1,235.0,3,1,2,312,Potential Loyalist
